No.,Package,obs repository,obs commit id,obs standard_riscv64 status,obs advanced_riscv64 status,gitee master,gitee openEuler-22.03-LTS,gitee openEuler-22.03-LTS-Next,Lastest Update,Upgrade Priority,has rpm history in standard_riscv64,rpm version in standard_riscv64,has rpm history in advanced_riscv64,rpm version in advanced_riscv64
1604,libtomcrypt,git@gitee.com:src-openeuler/libtomcrypt.git,8b8e7d632b3eea4a1b72c81807da32208f10fa03,succeeded,disabled,8b8e7d632b3eea4a1b72c81807da32208f10fa03,8b8e7d632b3eea4a1b72c81807da32208f10fa03,8b8e7d632b3eea4a1b72c81807da32208f10fa03,0,1,Yes,libtomcrypt-1.18.2-4.oe1.src.rpm,No,None
1605,libtommath,git@gitee.com:src-openeuler/libtommath.git,3e14f247ddd05d7b727c84d70c99f8d232379e06,building,disabled,53b011e9506bdc957549b5a4cdd83f0bb6157094,3e14f247ddd05d7b727c84d70c99f8d232379e06,3e14f247ddd05d7b727c84d70c99f8d232379e06,1,2,Yes,libtommath-1.2.0-1.oe1.src.rpm,No,None
1606,libtool,git@gitee.com:src-openeuler/libtool.git,a8d4e9d1cf4b2683f5abe4e4fc8d452e6cb23917,building,disabled,4d8799a977803b5c463d4734625b83194f0bf6c6,4d8799a977803b5c463d4734625b83194f0bf6c6,4d8799a977803b5c463d4734625b83194f0bf6c6,1,2,No,None,No,None
1607,libtpms,git@gitee.com:src-openeuler/libtpms.git,dc637d59e5b0e0162da028ddf8b0307d4bb5174c,succeeded,disabled,3a99123b33bd86422b87f0276053e0b0adf199e4,b3929a86e4d8fda0cd2c78310c42ae0d223f32c5,c768c3b62b8ce4133df7db7c4c22f2316c99074f,2,4,Yes,libtpms-0.7.3-3.oe1.src.rpm,No,None
1608,libuninameslist,git@gitee.com:src-openeuler/libuninameslist.git,c359d9e5ac79deaca93e9ea91477185791a42558,succeeded,disabled,c359d9e5ac79deaca93e9ea91477185791a42558,c359d9e5ac79deaca93e9ea91477185791a42558,c359d9e5ac79deaca93e9ea91477185791a42558,0,1,Yes,libuninameslist-20180701-3.oe1.src.rpm,No,None
1609,libunistring,git@gitee.com:src-openeuler/libunistring.git,afbfcd39257285f2a0a41d3323e7b975616f6cc1,blocked,disabled,afbfcd39257285f2a0a41d3323e7b975616f6cc1,afbfcd39257285f2a0a41d3323e7b975616f6cc1,afbfcd39257285f2a0a41d3323e7b975616f6cc1,0,1,Yes,libunistring-0.9.10-8.oe1.src.rpm,No,None
1610,libunwind,git@gitee.com:src-openeuler/libunwind.git,8888d685baf3b63e4fcf9e2343f1f8427d4719b0,excluded,disabled,cb8afe56defbca124734566697adb26d551096a0,cf01db21e29d03a5f356195e06f7bd8ff60604fc,cf01db21e29d03a5f356195e06f7bd8ff60604fc,1,3,No,None,No,None
1611,liburing,None,None,scheduled,disabled,096283b6f83733238ffec27872cdb20fd520844e,096283b6f83733238ffec27872cdb20fd520844e,096283b6f83733238ffec27872cdb20fd520844e,1,1,Yes,liburing-0.7-1.oe1.src.rpm,No,None
1612,libusb,git@gitee.com:src-openeuler/libusb.git,8326fc7dfa52c7fdcce1d0bfea96b35b36c0aaca,succeeded,disabled,dd873a5e2bf48d96c71d86525a118734e2a37be9,dd873a5e2bf48d96c71d86525a118734e2a37be9,dd873a5e2bf48d96c71d86525a118734e2a37be9,1,2,Yes,libusb-0.1.5-17.oe1.src.rpm,No,None
1613,libusbmuxd,git@gitee.com:src-openeuler/libusbmuxd.git,e01bfd69679d59b68248921059c1ccaba5cb5a8d,succeeded,disabled,e01bfd69679d59b68248921059c1ccaba5cb5a8d,e01bfd69679d59b68248921059c1ccaba5cb5a8d,e01bfd69679d59b68248921059c1ccaba5cb5a8d,0,1,Yes,libusbmuxd-2.0.2-2.oe1.src.rpm,No,None
1614,libusbx,git@gitee.com:src-openeuler/libusbx.git,d532272ed41dbf9f3a0b0a724d77d116cec5f1f7,blocked,disabled,5df1c260d8d48267bb91c80f4f69d833dcb70ad8,ee813aa8f48b393ae39487f2ab474ec8f5463e57,ee813aa8f48b393ae39487f2ab474ec8f5463e57,2,3,Yes,libusbx-1.0.23-3.oe1.src.rpm,No,None
1615,libuser,git@gitee.com:src-openeuler/libuser.git,dd69bad22c91b0940fa3a5297c19f9b4ffdc542c,scheduled,disabled,6c0a01e46b58239fee4442f0a5508c47fadba8c2,e3971f56f7af75a34cc1c518198d63da28fb725f,b7f6db151e39261ed62d6db0df0afc597a5b0afd,1,4,Yes,libuser-0.62-22.oe1.src.rpm,No,None
1616,libutempter,git@gitee.com:src-openeuler/libutempter.git,e1f6f4be42aa00b53d93fc9e94ab13024fc16281,blocked,disabled,e1f6f4be42aa00b53d93fc9e94ab13024fc16281,e1f6f4be42aa00b53d93fc9e94ab13024fc16281,e1f6f4be42aa00b53d93fc9e94ab13024fc16281,0,1,Yes,libutempter-1.2.1-2.oe1.src.rpm,No,None
1617,libuv,git@gitee.com:src-openeuler/libuv.git,c7047d3b1f1927341719e46ea8e329400a0d7fe9,blocked,disabled,0b22bb87b3611ad2f338e7923288ca0df34d79df,d3ba2f28ecfd3462d8573c1dd4784c050a5230cd,d3ba2f28ecfd3462d8573c1dd4784c050a5230cd,2,3,Yes,libuv-1.40.0-1.oe1.src.rpm,No,None
1618,libva,git@gitee.com:src-openeuler/libva.git,a5d0fd9ba59abb25fd18196af8d51cca07c5703b,unresolvable,disabled,48d129ad9994a6df6ac8c534ab5df38a56f65326,817d1c4ba723f1b6d8319f4be61d3296f9a93458,817d1c4ba723f1b6d8319f4be61d3296f9a93458,2,3,Yes,libva-2.5.0-1.oe1.src.rpm,No,None
1619,libvdpau,git@gitee.com:src-openeuler/libvdpau.git,b7da9a1c6645ce455146f4932c5a7b581e66c64a,scheduled,disabled,b7da9a1c6645ce455146f4932c5a7b581e66c64a,b7da9a1c6645ce455146f4932c5a7b581e66c64a,b7da9a1c6645ce455146f4932c5a7b581e66c64a,0,1,Yes,libvdpau-1.2-1.oe1.src.rpm,No,None
1620,libverto,git@gitee.com:src-openeuler/libverto.git,27be46db52fb182b7641f1b1d2f262722ef188d8,blocked,disabled,c1ebaffee091c8925432b028e2f650a4dd9a5473,fc230a572780eb6498440d812a35db04cb59aef3,fc230a572780eb6498440d812a35db04cb59aef3,1,3,Yes,libverto-0.3.1-2.oe1.src.rpm,Yes,libverto-0.3.1-2.oe1.src.rpm
1621,libvirt,git@gitee.com:src-openeuler/libvirt.git,7359780d1e99cf64730621d49eed7372cd4a84e2,unresolvable,disabled,60d4c4a42360b54f3ba9f4ca9916137bfaf6441a,e3238ff71b4db9a3895f22d241d7c3eef61e68d9,bbe5d193371f00dba5d8a1ef01097778a5fd5647,3,4,No,None,No,None
1622,libvirt-glib,git@gitee.com:src-openeuler/libvirt-glib.git,6e44b6800cf06227df7833168165a3af4d60006f,unresolvable,disabled,8d9b3f1e88bea7bf3c7efbc5fe2cb2b021141d9d,8d9b3f1e88bea7bf3c7efbc5fe2cb2b021141d9d,8d9b3f1e88bea7bf3c7efbc5fe2cb2b021141d9d,1,2,Yes,libvirt-glib-1.0.0-8.src.rpm,No,None
1623,libvirt-python,git@gitee.com:src-openeuler/libvirt-python.git,d6615c46f886b9eb41bae48db4e54c2abb64a01d,unresolvable,disabled,d6615c46f886b9eb41bae48db4e54c2abb64a01d,f3de6f661d54aa2ea3ea30189b50c81342a9c30a,f3de6f661d54aa2ea3ea30189b50c81342a9c30a,2,2,No,None,No,None
1624,libvisual,git@gitee.com:src-openeuler/libvisual.git,52e6041736c8e6df63ae7ed86a070cfe065d4601,blocked,disabled,52e6041736c8e6df63ae7ed86a070cfe065d4601,52e6041736c8e6df63ae7ed86a070cfe065d4601,52e6041736c8e6df63ae7ed86a070cfe065d4601,0,1,Yes,libvisual-0.4.0-27.oe1.src.rpm,No,None
1625,libvma,git@gitee.com:src-openeuler/libvma.git,b5ddbf538661cf66ce09bac2712ac33cbc5bbeb6,scheduled,disabled,29b2fcac1d2c7410861c233ef5f2a80cb883f6ea,29b2fcac1d2c7410861c233ef5f2a80cb883f6ea,29b2fcac1d2c7410861c233ef5f2a80cb883f6ea,1,2,No,None,No,None
1626,libvoikko,git@gitee.com:src-openeuler/libvoikko.git,f33aad764d64172cbd663948dda4b712b68f401a,scheduled,disabled,f33aad764d64172cbd663948dda4b712b68f401a,f33aad764d64172cbd663948dda4b712b68f401a,f33aad764d64172cbd663948dda4b712b68f401a,0,1,Yes,libvoikko-4.1.1-3.oe1.src.rpm,No,None
1627,libvorbis,git@gitee.com:src-openeuler/libvorbis.git,b66f465e5a38160ba95a7c58ba5198e36d4ec0d3,blocked,disabled,b66f465e5a38160ba95a7c58ba5198e36d4ec0d3,3b0a3430275af9f4829e6fa92f6af14e795cb4f7,3b0a3430275af9f4829e6fa92f6af14e795cb4f7,2,2,Yes,libvorbis-1.3.7-1.oe1.src.rpm,No,None
1628,libvpx,git@gitee.com:src-openeuler/libvpx.git,cea4a8c610e95831fb75d338a15b5d59e72c19e6,scheduled,disabled,cea4a8c610e95831fb75d338a15b5d59e72c19e6,cea4a8c610e95831fb75d338a15b5d59e72c19e6,cea4a8c610e95831fb75d338a15b5d59e72c19e6,0,1,No,None,No,None
1629,libwacom,git@gitee.com:src-openeuler/libwacom.git,5f5c05168af88a61f88c8268e86d9cf38731693a,blocked,disabled,5f5c05168af88a61f88c8268e86d9cf38731693a,d198a62750746a2be1f173f4b85eb8235192f959,d198a62750746a2be1f173f4b85eb8235192f959,2,2,Yes,libwacom-1.12-1.oe1.src.rpm,No,None
1630,libwbxml,git@gitee.com:src-openeuler/libwbxml.git,99c6bfbef3fa51026cc7885ea67ef53a61933459,scheduled,disabled,99c6bfbef3fa51026cc7885ea67ef53a61933459,99c6bfbef3fa51026cc7885ea67ef53a61933459,99c6bfbef3fa51026cc7885ea67ef53a61933459,0,1,Yes,libwbxml-0.11.7-1.oe1.src.rpm,No,None
1631,libwd,git@gitee.com:src-openeuler/libwd.git,01f5f8b5f73c1de1e2c25bf9477839af4ccbc7db,excluded,disabled,9a4ff99ebc4119bccb4429cda1b9de1d4cf7d8c5,f85dc20afa01332548e3962c0903d5a6645a9f45,f85dc20afa01332548e3962c0903d5a6645a9f45,2,3,No,None,No,None
1632,libwebp,git@gitee.com:src-openeuler/libwebp.git,96954867facb47ae9ee985340ba7467755283955,unresolvable,disabled,e9c1437a9592642ad22449e9b0a288df7969a3ad,af939a74c2398fa42cd19337d10d6f96b25e29ee,af939a74c2398fa42cd19337d10d6f96b25e29ee,2,3,Yes,libwebp-1.1.0-3.oe1.src.rpm,No,None
1633,libwebsockets,git@gitee.com:src-openeuler/libwebsockets.git,8b23130c77808dd454335ef0ccf26b60a7d88a9c,succeeded,disabled,a57f4441efda9f0f6b1a98016113685cb996d90a,3a0dc27e0637d3c050dc9a3c0964138afa9d14ea,3a0dc27e0637d3c050dc9a3c0964138afa9d14ea,2,3,Yes,libwebsockets-4.0.20-6.oe1.src.rpm,No,None
1634,libwmf,git@gitee.com:src-openeuler/libwmf.git,6b338b34ec3a00685711630194290e49063f1b58,succeeded,disabled,6b338b34ec3a00685711630194290e49063f1b58,6b338b34ec3a00685711630194290e49063f1b58,6b338b34ec3a00685711630194290e49063f1b58,0,1,Yes,libwmf-0.2.12-2.oe1.src.rpm,No,None
1635,libwnck,git@gitee.com:src-openeuler/libwnck.git,2212ef95ff25c0afa0b952f60e9281d8fcec5fcc,scheduled,disabled,e9b1e3643921ecd645efc6ba8752c927e75dfcb5,2212ef95ff25c0afa0b952f60e9281d8fcec5fcc,2212ef95ff25c0afa0b952f60e9281d8fcec5fcc,1,2,Yes,libwnck-2.31.0-13.oe1.src.rpm,No,None
1636,libwnck3,git@gitee.com:src-openeuler/libwnck3.git,8c24a01daf211b6c49c6561bec1e8e08178b1714,scheduled,disabled,8c24a01daf211b6c49c6561bec1e8e08178b1714,8c24a01daf211b6c49c6561bec1e8e08178b1714,8c24a01daf211b6c49c6561bec1e8e08178b1714,0,1,Yes,libwnck3-3.36.0-1.oe1.src.rpm,No,None
1637,libwpd,git@gitee.com:src-openeuler/libwpd.git,30659613970da3ec89094ebf3a70db9b04880f5b,succeeded,disabled,30659613970da3ec89094ebf3a70db9b04880f5b,30659613970da3ec89094ebf3a70db9b04880f5b,30659613970da3ec89094ebf3a70db9b04880f5b,0,1,Yes,libwpd-0.10.3-2.oe1.src.rpm,No,None
1638,libwpe,git@gitee.com:src-openeuler/libwpe.git,41200bbecd24809a01e42757ee4d10b4f113585d,blocked,disabled,41200bbecd24809a01e42757ee4d10b4f113585d,41200bbecd24809a01e42757ee4d10b4f113585d,41200bbecd24809a01e42757ee4d10b4f113585d,0,1,Yes,libwpe-1.6.0-1.oe1.src.rpm,No,None
1639,libwpg,git@gitee.com:src-openeuler/libwpg.git,36e8b2093deafceefa233e7e5b00e9f69f7ec124,scheduled,disabled,36e8b2093deafceefa233e7e5b00e9f69f7ec124,36e8b2093deafceefa233e7e5b00e9f69f7ec124,36e8b2093deafceefa233e7e5b00e9f69f7ec124,0,1,Yes,libwpg-0.3.3-2.oe1.src.rpm,No,None
1640,libx86emu,git@gitee.com:src-openeuler/libx86emu.git,137b0c5312e8ae58ecfa2f9fc2b896a996ccb006,succeeded,disabled,d81d1c846212f1186985621f97eec584287d4c27,137b0c5312e8ae58ecfa2f9fc2b896a996ccb006,137b0c5312e8ae58ecfa2f9fc2b896a996ccb006,1,2,Yes,libx86emu-3.1-1.oe1.src.rpm,No,None
1641,libxcb,git@gitee.com:src-openeuler/libxcb.git,eba49e92b08b1d5b68523a45e45684f82adf8fdd,blocked,disabled,eba49e92b08b1d5b68523a45e45684f82adf8fdd,eba49e92b08b1d5b68523a45e45684f82adf8fdd,eba49e92b08b1d5b68523a45e45684f82adf8fdd,0,1,Yes,libxcb-1.14-1.oe1.src.rpm,Yes,libxcb-1.14-1.oe1.src.rpm
1642,libxcrypt,git@gitee.com:src-openeuler/libxcrypt.git,5b25726dc2ec71fcd5ec5584b4cc91523d9a3c91,blocked,disabled,236fc85a75db74ff9b33a3d1e05b62f24c3342d9,de8054684d518cb67b6467475390b851d9eb7532,de8054684d518cb67b6467475390b851d9eb7532,1,3,Yes,libxcrypt-4.4.17-1.oe1.src.rpm,No,None
1643,libxkbcommon,git@gitee.com:src-openeuler/libxkbcommon.git,80e68e5731d32175f3a77d19bcfa7969397b8a49,blocked,disabled,4c180a9790cfecc29779b42ab2d3bb29281bd004,b6767155a8b0876a382f378845259d73641b9da1,b6767155a8b0876a382f378845259d73641b9da1,2,3,Yes,libxkbcommon-1.0.3-1.oe1.src.rpm,No,None
1644,libxkbfile,git@gitee.com:src-openeuler/libxkbfile.git,174c13b544cbeb1a5dab08fb751e4afad51ba21c,succeeded,disabled,174c13b544cbeb1a5dab08fb751e4afad51ba21c,174c13b544cbeb1a5dab08fb751e4afad51ba21c,174c13b544cbeb1a5dab08fb751e4afad51ba21c,0,1,Yes,libxkbfile-1.1.0-2.oe1.src.rpm,No,None
1645,libxklavier,git@gitee.com:src-openeuler/libxklavier.git,263f3e69735ea7d163ce9d27af56fa35acef9b07,succeeded,disabled,294f9d8f400c9441a04dddf0e47e39461fd57621,294f9d8f400c9441a04dddf0e47e39461fd57621,294f9d8f400c9441a04dddf0e47e39461fd57621,1,2,Yes,libxklavier-5.4-18.oe1.src.rpm,No,None
1646,libxml2,git@gitee.com:src-openeuler/libxml2.git,8cd80668e10203dfc1113e06bbf10e0abcae0fc6,blocked,disabled,5b3ef6585ff18cf0293c3b425ad8b0c6b9b12482,651c920c2f21f7c9536dde6c7100fff72fbc98a9,bec20943c453d22d893d8a2c0bf0e34ee8a5deea,2,4,Yes,libxml2-2.9.10-15.oe1.src.rpm,Yes,libxml2-2.9.10-15.oe1.src.rpm
1647,libxmlb,git@gitee.com:src-openeuler/libxmlb.git,3d619ef2e5458a964830f762d905610d55a21833,succeeded,disabled,3d619ef2e5458a964830f762d905610d55a21833,3d619ef2e5458a964830f762d905610d55a21833,3d619ef2e5458a964830f762d905610d55a21833,0,1,Yes,libxmlb-0.1.13-2.oe1.src.rpm,No,None
1648,libxmlpp,git@gitee.com:src-openeuler/libxmlpp.git,2b943a30ef6633413d5615fd279f7441bc87ae10,scheduled,disabled,2b943a30ef6633413d5615fd279f7441bc87ae10,2b943a30ef6633413d5615fd279f7441bc87ae10,2b943a30ef6633413d5615fd279f7441bc87ae10,0,1,Yes,libxml++-2.40.1-8.oe1.src.rpm,No,None
1649,libxshmfence,git@gitee.com:src-openeuler/libxshmfence.git,31df3d7d2680a243a77febd774b7055ecfd0055c,blocked,disabled,31df3d7d2680a243a77febd774b7055ecfd0055c,31df3d7d2680a243a77febd774b7055ecfd0055c,31df3d7d2680a243a77febd774b7055ecfd0055c,0,1,Yes,libxshmfence-1.3-6.oe1.src.rpm,No,None
1650,libxslt,git@gitee.com:openeuler-risc-v/libxslt.git,50308daeb00e34991fb77ece4072f6ff8bc37656,blocked,disabled,4c8bc6bc736eaa91d1b8e239034715d6c174a7fc,8b8fc7e57539de54747b9d6004cc821286d7740c,8b8fc7e57539de54747b9d6004cc821286d7740c,2,3,Yes,libxslt-1.1.34-4.oe1.src.rpm,No,None
1651,libxsmm,git@gitee.com:src-openeuler/libxsmm.git,b3aa7badc10e15f9068936031826df2f1f7446c7,excluded,disabled,e8b0cc726f4887bbf7d484e45171cb6831d9b72e,4f4ba80f046cdeeb12e8eee2a54c52a1ccc714e4,4f4ba80f046cdeeb12e8eee2a54c52a1ccc714e4,2,3,No,None,No,None
1652,libyami,git@gitee.com:src-openeuler/libyami.git,e79d49d2df1dc073f774b9d145dadf8bf73d2b35,scheduled,disabled,e79d49d2df1dc073f774b9d145dadf8bf73d2b35,e79d49d2df1dc073f774b9d145dadf8bf73d2b35,e79d49d2df1dc073f774b9d145dadf8bf73d2b35,0,1,Yes,libyami-1.3.2-1.oe1.src.rpm,No,None
1653,libyaml,git@gitee.com:src-openeuler/libyaml.git,b3b24e904230823c269b6c6a2f398d6e63c45162,blocked,disabled,b3b24e904230823c269b6c6a2f398d6e63c45162,b3b24e904230823c269b6c6a2f398d6e63c45162,b3b24e904230823c269b6c6a2f398d6e63c45162,0,1,Yes,libyaml-0.2.5-1.oe1.src.rpm,No,None
1654,libyubikey,git@gitee.com:src-openeuler/libyubikey.git,5ee025f5afdd6c523d5fc23649f8414fa1d7ff46,succeeded,disabled,01b9e88b2712a058c6f0a8285be7db66341ea453,5ee025f5afdd6c523d5fc23649f8414fa1d7ff46,5ee025f5afdd6c523d5fc23649f8414fa1d7ff46,1,2,Yes,libyubikey-1.13-1.oe1.src.rpm,No,None
1655,libzapojit,git@gitee.com:src-openeuler/libzapojit.git,d02b3ee70452095f40a89967e4a24ce96663c34b,succeeded,disabled,777a24ddf76c2269e120069b700a18c0205f80b3,b801c10f9e208fa949bf6c2dd37d047bfc354cdd,b801c10f9e208fa949bf6c2dd37d047bfc354cdd,2,3,Yes,libzapojit-0.0.3-15.oe1.src.rpm,No,None
1656,libzip,git@gitee.com:src-openeuler/libzip.git,2f0837a72f79124c649b66c0ee105afe3ca61a03,scheduled,disabled,2f0837a72f79124c649b66c0ee105afe3ca61a03,3ab996589e1244b4901029e3544dcc36c266ab72,3ab996589e1244b4901029e3544dcc36c266ab72,2,2,Yes,libzip-1.5.1-3.oe1.src.rpm,No,None
1657,lightcouch,git@gitee.com:src-openeuler/lightcouch.git,1cc63bb3efd6c68ba0bba8e982feeaf74192a693,unresolvable,disabled,1cc63bb3efd6c68ba0bba8e982feeaf74192a693,1cc63bb3efd6c68ba0bba8e982feeaf74192a693,1cc63bb3efd6c68ba0bba8e982feeaf74192a693,0,1,No,None,No,None
1658,lighttpd,git@gitee.com:src-openeuler/lighttpd.git,bb7ae626f8da33c372f217b56e018e8c9e3dfd98,scheduled,disabled,8d189df4f1dcf2302bb3493f7dbe98904e8c5af5,656123a45e58de3151276a65ceb1827bf68e67a5,d239e52771c863156333934d4f45d4c186cfa6b2,3,4,Yes,lighttpd-1.4.53-1.oe1.src.rpm,No,None
1659,linkchecker,git@gitee.com:src-openeuler/linkchecker.git,8300dede0833ce55c4349d48354523f5654bc9bd,scheduled,disabled,8300dede0833ce55c4349d48354523f5654bc9bd,8300dede0833ce55c4349d48354523f5654bc9bd,8300dede0833ce55c4349d48354523f5654bc9bd,0,1,Yes,linkchecker-9.4.0-8.72b85c4.oe1.src.rpm,No,None
1660,linux-firmware,git@gitee.com:src-openeuler/linux-firmware.git,7a44019d23ca5a16a14460af902559f5dda109a3,succeeded,disabled,7a44019d23ca5a16a14460af902559f5dda109a3,9d2a41f1e643d815d8a5f0ce88207741283e69ab,9d2a41f1e643d815d8a5f0ce88207741283e69ab,2,2,Yes,linux-firmware-20211027-1.oe1.src.rpm,No,None
1661,linux-sgx,git@gitee.com:src-openeuler/linux-sgx.git,ef40050a783348639a4971bc1e4dbefffb4c56ec,excluded,disabled,8454a48fa2b01b728f6ff8466862cd0a67a85480,7c9540d43b4fd0d1090dfde51bc04025169c70f5,7c9540d43b4fd0d1090dfde51bc04025169c70f5,2,3,No,None,No,None
1662,linux-sgx-driver,git@gitee.com:src-openeuler/linux-sgx-driver.git,f6ea94bfd166daa0d28f4cd05bea6de72263ab28,excluded,disabled,c17df9d9e87c6c4b20bb6a4dc8c895558746acf1,605c030aec0e449f579ee2be87795db4b04604b5,605c030aec0e449f579ee2be87795db4b04604b5,1,3,No,None,No,None
1663,linuxconsoletools,git@gitee.com:src-openeuler/linuxconsoletools.git,6183f946fde21f6974ba9969c87d04d83b0f1953,scheduled,disabled,b54f188852f399444121d3dcb596e0f709bde159,b54f188852f399444121d3dcb596e0f709bde159,b54f188852f399444121d3dcb596e0f709bde159,1,2,Yes,linuxconsoletools-1.7.0-1.oe1.src.rpm,No,None
1664,linuxdoc-tools,git@gitee.com:src-openeuler/linuxdoc-tools.git,2b484be37a04c03a378eb010a73a24084cccb276,succeeded,disabled,2b484be37a04c03a378eb010a73a24084cccb276,7450332f2f48f52b6d1386df4f5d13e8b5e89f63,41e97bfaa32ae00959c1ac32b243d1eb844ddd35,2,3,Yes,linuxdoc-tools-0.9.72-7.oe1.src.rpm,No,None
1665,linuxptp,git@gitee.com:src-openeuler/linuxptp.git,9622a2edd84abd3e894323431024b2e19b0502ba,scheduled,disabled,a608bf2a021ce18fd391f51287606134777487b5,58886543b80a241fb0d06ca4b966641174a785b6,58886543b80a241fb0d06ca4b966641174a785b6,2,3,Yes,linuxptp-2.0-3.oe1.src.rpm,No,None
1666,lklug-fonts,git@gitee.com:src-openeuler/lklug-fonts.git,25a60c404ffc754ccd17ea924b7363a2acf8fb83,succeeded,disabled,25a60c404ffc754ccd17ea924b7363a2acf8fb83,25a60c404ffc754ccd17ea924b7363a2acf8fb83,25a60c404ffc754ccd17ea924b7363a2acf8fb83,0,1,Yes,lklug-fonts-0.6-19.20090803cvs.oe1.src.rpm,No,None
1667,lksctp-tools,git@gitee.com:src-openeuler/lksctp-tools.git,ffa2b9c01b10f4e05c8e27ee5b4c0b0d79638acb,succeeded,disabled,827ee785a5df0cd0aa386b60ee47480fe2d5ca7a,3b4360f5f3e93702bde39e2ecf4583077dd6bcc3,3b4360f5f3e93702bde39e2ecf4583077dd6bcc3,2,3,Yes,lksctp-tools-1.0.18-2.oe1.src.rpm,No,None
1668,lldb,git@gitee.com:src-openeuler/lldb.git,ef066994486fc158de653e92ea2f94640a66ddc9,scheduled,disabled,ef066994486fc158de653e92ea2f94640a66ddc9,c73ca0e2e806405bcf0b959c666ce764b724ed4a,c73ca0e2e806405bcf0b959c666ce764b724ed4a,2,2,No,None,No,None
1669,lldpad,git@gitee.com:src-openeuler/lldpad.git,14333b25c49711c4fd63d6fc56848d8bb3081807,succeeded,disabled,85fd87cebbbd22159fcc675acdb803ae200c58d3,85fd87cebbbd22159fcc675acdb803ae200c58d3,85fd87cebbbd22159fcc675acdb803ae200c58d3,1,2,Yes,lldpad-1.1-1.oe1.src.rpm,No,None
1670,llvm,git@gitee.com:openeuler-risc-v/llvm.git,6bf0f4696215afe9b87ef65c7822f20b810f7b2e,building,disabled,ea649b9765bbb605448467d934c43bd2292cdb88,13e91ff1d889d27b220c946e4b77142a55294329,13e91ff1d889d27b220c946e4b77142a55294329,1,3,Yes,llvm-10.0.1-3.oe1.src.rpm,No,None
1671,lm_sensors,git@gitee.com:src-openeuler/lm_sensors.git,c74f7f3f01137446250d5fbfd4fce746ae0c7ac3,succeeded,disabled,c74f7f3f01137446250d5fbfd4fce746ae0c7ac3,c74f7f3f01137446250d5fbfd4fce746ae0c7ac3,c74f7f3f01137446250d5fbfd4fce746ae0c7ac3,0,1,Yes,lm_sensors-3.6.0-5.oe1.src.rpm,No,None
1672,lmbench,git@gitee.com:src-openeuler/lmbench.git,f123e920af5330751a7c1875bebabd7b78d86f3a,scheduled,disabled,ef65fed2de648e20457a0bb88bfdea20f4511029,6f919cea1abe131a4687a04ca6da993d92e0e6d9,6f919cea1abe131a4687a04ca6da993d92e0e6d9,2,3,Yes,lmbench-3-2.oe1.src.rpm,No,None
1673,lmdb,git@gitee.com:src-openeuler/lmdb.git,3f0c82e61195fdadcf5cc233a683295924a0a583,blocked,disabled,fb8e9c1ca122f93f11e5033a298ddfe2c9ae4b89,70856c24fe9a78061543e12df4e6b41e9427c957,70856c24fe9a78061543e12df4e6b41e9427c957,2,3,Yes,lmdb-0.9.27-1.oe1.src.rpm,No,None
1674,lockdev,git@gitee.com:src-openeuler/lockdev.git,552ff2e4cb216da6393a38fcc82ebde35605ba8a,succeeded,disabled,552ff2e4cb216da6393a38fcc82ebde35605ba8a,552ff2e4cb216da6393a38fcc82ebde35605ba8a,552ff2e4cb216da6393a38fcc82ebde35605ba8a,0,1,Yes,lockdev-1.0.4-0.31.oe1.src.rpm,No,None
1675,lodash,git@gitee.com:src-openeuler/lodash.git,ab42958e45635e002daf0730fbf352c48e42cdb5,unresolvable,disabled,ab42958e45635e002daf0730fbf352c48e42cdb5,ab42958e45635e002daf0730fbf352c48e42cdb5,ab42958e45635e002daf0730fbf352c48e42cdb5,0,1,No,None,No,None
1676,log4cplus,git@gitee.com:src-openeuler/log4cplus.git,58454f77c36e36c3bb3353d0488d4819c3ae70c8,scheduled,disabled,58454f77c36e36c3bb3353d0488d4819c3ae70c8,f9389ac66a28dd3168d1b18b91f3bc694879cbbc,44e11b5a7ed69551572ad7f4de7c089367f6be42,2,3,Yes,log4cplus-2.0.5-4.oe1.src.rpm,No,None
1677,log4j,git@gitee.com:src-openeuler/log4j.git,d884c507b63185e7c3b79630e7fd5f63024c586c,unresolvable,disabled,d884c507b63185e7c3b79630e7fd5f63024c586c,f4272832683eea01ebf906e6768d603b646e5444,f4272832683eea01ebf906e6768d603b646e5444,2,2,No,None,No,None
1678,log4j-jboss-logmanager,git@gitee.com:src-openeuler/log4j-jboss-logmanager.git,710183d5c4d372f71433ff6cecf29e744290b8f0,unresolvable,disabled,710183d5c4d372f71433ff6cecf29e744290b8f0,710183d5c4d372f71433ff6cecf29e744290b8f0,710183d5c4d372f71433ff6cecf29e744290b8f0,0,1,No,None,No,None
1679,log4j12,git@gitee.com:src-openeuler/log4j12.git,9a70306976d3bf7ad516a28c1a25a23d12aab296,unresolvable,disabled,9a70306976d3bf7ad516a28c1a25a23d12aab296,82fb1156a0e67f5077945877146e049e87c35d68,9b096944c61fc977034e6c29532048df6e8898a3,2,3,No,None,No,None
1680,logback,git@gitee.com:src-openeuler/logback.git,83e93cc9aaaf317a73c04a0682b0f42b24b9e405,unresolvable,disabled,83e93cc9aaaf317a73c04a0682b0f42b24b9e405,0608c45830d6a71b1402364adaaf1d07b7f4e4e2,0608c45830d6a71b1402364adaaf1d07b7f4e4e2,2,2,No,None,No,None
